date,outlet_id,daypart,tickets,items,revenue_sgd
2024-05-12,OUT-03,Midday,23,34,225.12
2024-05-12,OUT-03,Evening,8,12,80.93
2024-05-13,OUT-03,Morning,138,216,986.36
2024-05-13,OUT-03,Midday,75,110,752.75
2024-05-13,OUT-03,Evening,28,40,262.45
2024-05-14,OUT-03,Morning,132,192,859.85
2024-05-14,OUT-03,Midday,69,102,753.95
2024-05-14,OUT-03,Evening,30,45,271.04
2024-05-15,OUT-03,Morning,150,231,962.94
2024-05-15,OUT-03,Midday,69,98,703.54
2024-05-15,OUT-03,Evening,31,47,290.44
2024-05-16,OUT-03,Morning,150,200,999.81
2024-05-16,OUT-03,Midday,68,98,762.49
2024-05-16,OUT-03,Evening,31,44,287.23
2024-05-17,OUT-03,Morning,140,211,929.43
2024-05-17,OUT-03,Midday,75,105,792.79
2024-05-17,OUT-03,Evening,28,42,266.99
2024-05-18,OUT-03,Morning,91,137,565.08
2024-05-18,OUT-03,Midday,34,46,342.86
2024-05-18,OUT-03,Evening,13,19,123.42
2024-05-19,OUT-03,Morning,48,65,317.19
2024-05-19,OUT-03,Midday,32,43,305.64
2024-05-19,OUT-03,Evening,12,17,110.68
2024-05-20,OUT-03,Morning,114,167,780.66
2024-05-20,OUT-03,Midday,58,89,604.21
2024-05-20,OUT-03,Evening,23,35,215.47
2024-05-21,OUT-03,Morning,133,167,935.26
2024-05-21,OUT-03,Midday,75,108,735.79
2024-05-21,OUT-03,Evening,34,50,291.4
2024-05-22,OUT-03,Morning,94,136,601.52
2024-05-22,OUT-03,Midday,46,65,465.27
2024-05-22,OUT-03,Evening,19,28,165.69
2024-05-23,OUT-03,Morning,166,240,982.49
2024-05-23,OUT-03,Midday,87,127,882.75
2024-05-23,OUT-03,Evening,32,48,315.43
2024-05-24,OUT-03,Morning,163,240,969.79
2024-05-24,OUT-03,Midday,59,87,645.23
2024-05-24,OUT-03,Evening,29,43,268.03
2024-05-25,OUT-03,Morning,59,87,387.92
2024-05-25,OUT-03,Midday,32,47,335.3
2024-05-25,OUT-03,Evening,14,22,131.24
2024-05-26,OUT-03,Morning,63,92,434.67
2024-05-26,OUT-03,Midday,23,34,245.54
2024-05-26,OUT-03,Evening,9,13,99.15
2024-05-27,OUT-03,Morning,154,208,1027.18
2024-05-27,OUT-03,Midday,66,92,709.84
2024-05-27,OUT-03,Evening,31,44,281.71
2024-05-28,OUT-03,Morning,136,187,906.27
2024-05-28,OUT-03,Midday,56,79,594.3
2024-05-28,OUT-03,Evening,22,32,213.3
2024-05-29,OUT-03,Morning,141,211,860.17
2024-05-29,OUT-03,Midday,67,99,720.8
2024-05-29,OUT-03,Evening,29,43,263.91
2024-05-30,OUT-03,Morning,136,191,926.28
2024-05-30,OUT-03,Midday,75,121,829.21
2024-05-30,OUT-03,Evening,26,37,254.42
2024-05-31,OUT-03,Morning,146,206,963.6
2024-05-31,OUT-03,Midday,78,121,805.11
2024-05-31,OUT-03,Evening,30,42,278.26
2024-06-01,OUT-03,Morning,63,86,399.02
2024-06-01,OUT-03,Midday,35,49,374.66
2024-06-01,OUT-03,Evening,12,17,122.25
2024-06-02,OUT-03,Morning,64,89,400.33
2024-06-02,OUT-03,Midday,32,47,325.08
2024-06-02,OUT-03,Evening,11,15,107.71
2024-06-03,OUT-03,Morning,133,183,919.45
2024-06-03,OUT-03,Midday,59,91,685.84
2024-06-03,OUT-03,Evening,26,38,235.05
2024-06-04,OUT-03,Morning,133,200,898.64
2024-06-04,OUT-03,Midday,54,76,579.38
2024-06-04,OUT-03,Evening,24,36,245.97
2024-06-05,OUT-03,Morning,141,209,1027.61
2024-06-05,OUT-03,Midday,69,101,709.52
2024-06-05,OUT-03,Evening,30,42,263.06
2024-06-06,OUT-03,Morning,141,207,869.54
2024-06-06,OUT-03,Midday,72,107,752.31
2024-06-06,OUT-03,Evening,27,37,265.61
2024-06-07,OUT-03,Morning,144,218,939.8
2024-06-07,OUT-03,Midday,66,96,744.81
2024-06-07,OUT-03,Evening,27,38,262.3
2024-06-08,OUT-03,Morning,62,89,370.96
2024-06-08,OUT-03,Midday,36,52,355.14
2024-06-08,OUT-03,Evening,13,18,129.43
2024-06-09,OUT-03,Morning,57,87,338.17
2024-06-09,OUT-03,Midday,23,31,245.25
2024-06-09,OUT-03,Evening,9,13,87.09
2024-06-10,OUT-03,Morning,155,219,1029.86
2024-06-10,OUT-03,Midday,77,110,745.37
2024-06-10,OUT-03,Evening,29,43,274.11
2024-06-11,OUT-03,Morning,125,185,851.91
2024-06-11,OUT-03,Midday,66,93,732.27
2024-06-11,OUT-03,Evening,26,39,237.12
2024-06-12,OUT-03,Morning,169,235,1067.89
2024-06-12,OUT-03,Midday,76,105,800.5
2024-06-12,OUT-03,Evening,31,47,280.21
2024-06-13,OUT-03,Morning,136,201,917.31
2024-06-13,OUT-03,Midday,70,98,723.13
2024-06-13,OUT-03,Evening,36,52,301.64
2024-06-14,OUT-03,Morning,124,183,890.28
2024-06-14,OUT-03,Midday,63,93,695.34
2024-06-14,OUT-03,Evening,27,40,256.41
2024-06-15,OUT-03,Morning,58,86,365.26
2024-06-15,OUT-03,Midday,30,47,309.56
2024-06-15,OUT-03,Evening,13,18,118.47
2024-06-16,OUT-03,Morning,47,64,304.47
2024-06-16,OUT-03,Midday,23,32,255.06
2024-06-16,OUT-03,Evening,11,17,99.97
2024-06-17,OUT-03,Morning,109,159,766.59
2024-06-17,OUT-03,Midday,49,68,552.94
2024-06-17,OUT-03,Evening,22,32,208.92
2024-06-18,OUT-03,Morning,129,171,814.41
2024-06-18,OUT-03,Midday,72,103,712.34
2024-06-18,OUT-03,Evening,31,46,287.48
2024-06-19,OUT-03,Morning,142,226,912.48
2024-06-19,OUT-03,Midday,69,99,711.59
2024-06-19,OUT-03,Evening,32,47,269.45
2024-06-20,OUT-03,Morning,148,228,998.85
2024-06-20,OUT-03,Midday,81,110,790.19
2024-06-20,OUT-03,Evening,25,38,226.02
2024-06-21,OUT-03,Morning,134,191,897.66
2024-06-21,OUT-03,Midday,58,88,653.72
2024-06-21,OUT-03,Evening,25,35,242.47
2024-06-22,OUT-03,Morning,58,87,398.12
2024-06-22,OUT-03,Midday,30,42,316.63
2024-06-22,OUT-03,Evening,12,18,115.5
2024-06-23,OUT-03,Morning,53,78,355.62
2024-06-23,OUT-03,Midday,26,36,254.33
2024-06-23,OUT-03,Evening,11,17,101.39
2024-06-24,OUT-03,Morning,142,214,921.42
2024-06-24,OUT-03,Midday,66,92,731.68
2024-06-24,OUT-03,Evening,30,41,271.41
2024-06-25,OUT-03,Morning,136,207,846.64
2024-06-25,OUT-03,Midday,65,95,645.97
2024-06-25,OUT-03,Evening,29,41,247.11
2024-06-26,OUT-03,Morning,133,201,944.59
2024-06-26,OUT-03,Midday,81,121,844.08
2024-06-26,OUT-03,Evening,30,44,294.4
2024-06-27,OUT-03,Morning,151,214,983.48
2024-06-27,OUT-03,Midday,80,112,845.45
2024-06-27,OUT-03,Evening,30,41,278.66
2024-06-28,OUT-03,Morning,132,197,859.42
2024-06-28,OUT-03,Midday,62,92,694.23
2024-06-28,OUT-03,Evening,26,39,235.5
2024-06-29,OUT-03,Morning,55,77,342.59
2024-06-29,OUT-03,Midday,31,45,339.4
2024-06-29,OUT-03,Evening,12,17,106.02
2024-06-30,OUT-03,Morning,50,74,329.58
2024-06-30,OUT-03,Midday,23,34,244.94
2024-06-30,OUT-03,Evening,8,12,80.24
2024-07-01,OUT-03,Morning,102,151,734.08
2024-07-01,OUT-03,Midday,62,92,656.54
2024-07-01,OUT-03,Evening,23,33,211.46
2024-07-02,OUT-03,Morning,114,150,806.71
2024-07-02,OUT-03,Midday,66,98,670.78
2024-07-02,OUT-03,Evening,23,31,215.86
2024-07-03,OUT-03,Morning,137,193,910.88
2024-07-03,OUT-03,Midday,78,113,755.68
2024-07-03,OUT-03,Evening,30,46,269.58
2024-07-04,OUT-03,Morning,158,237,1016.15
2024-07-04,OUT-03,Midday,82,122,838.11
2024-07-04,OUT-03,Evening,31,45,298.96
2024-07-05,OUT-03,Morning,153,213,1016.48
2024-07-05,OUT-03,Midday,70,99,739.63
2024-07-05,OUT-03,Evening,33,53,279.48
2024-07-06,OUT-03,Morning,55,77,364.77
2024-07-06,OUT-03,Midday,25,36,267.94
2024-07-06,OUT-03,Evening,11,16,106.14
2024-07-07,OUT-03,Morning,50,76,316.84
2024-07-07,OUT-03,Midday,23,34,229.15
2024-07-07,OUT-03,Evening,10,15,94.56
2024-07-08,OUT-03,Morning,137,203,879.35
2024-07-08,OUT-03,Midday,56,77,599.68
2024-07-08,OUT-03,Evening,24,35,219.5
2024-07-09,OUT-03,Morning,156,221,1061.7
2024-07-09,OUT-03,Midday,71,111,784.81
2024-07-09,OUT-03,Evening,34,51,313.12
2024-07-10,OUT-03,Morning,150,209,925.12
2024-07-10,OUT-03,Midday,51,69,507.69
2024-07-10,OUT-03,Evening,28,39,231.83
2024-07-11,OUT-03,Morning,134,203,874.39
2024-07-11,OUT-03,Midday,72,110,723.35
2024-07-11,OUT-03,Evening,28,41,257.7
2024-07-12,OUT-03,Morning,145,211,898.67
2024-07-12,OUT-03,Midday,66,100,686.79
2024-07-12,OUT-03,Evening,26,36,260.95
2024-07-13,OUT-03,Morning,69,95,485.44
2024-07-13,OUT-03,Midday,31,45,338.89
2024-07-13,OUT-03,Evening,15,22,130.78
2024-07-14,OUT-03,Morning,47,68,310.46
2024-07-14,OUT-03,Midday,26,41,284.86
2024-07-14,OUT-03,Evening,10,14,84.54
2024-07-15,OUT-03,Morning,143,212,898.82
2024-07-15,OUT-03,Midday,67,98,720.46
2024-07-15,OUT-03,Evening,27,36,243.06
2024-07-16,OUT-03,Morning,118,168,827.62
2024-07-16,OUT-03,Midday,72,102,770.96
2024-07-16,OUT-03,Evening,34,53,301.97
2024-07-17,OUT-03,Morning,135,211,863.54
2024-07-17,OUT-03,Midday,75,106,732.54
2024-07-17,OUT-03,Evening,28,42,262.53
2024-07-18,OUT-03,Morning,157,241,1004.37
2024-07-18,OUT-03,Midday,72,98,761.18
2024-07-18,OUT-03,Evening,34,43,307.01
2024-07-19,OUT-03,Morning,109,150,756.83
2024-07-19,OUT-03,Midday,59,90,648.03
2024-07-19,OUT-03,Evening,28,41,259.82
2024-07-20,OUT-03,Morning,71,100,465.48
2024-07-20,OUT-03,Midday,37,58,391.05
2024-07-20,OUT-03,Evening,15,23,131.32
2024-07-21,OUT-03,Morning,40,57,270.47
2024-07-21,OUT-03,Midday,18,25,193.8
2024-07-21,OUT-03,Evening,8,12,78.87
2024-07-22,OUT-03,Morning,148,207,1001.99
2024-07-22,OUT-03,Midday,66,93,697.67
2024-07-22,OUT-03,Evening,31,41,282.82
2024-07-23,OUT-03,Morning,139,188,904.37
2024-07-23,OUT-03,Midday,64,98,694.43
2024-07-23,OUT-03,Evening,30,45,259.45
2024-07-24,OUT-03,Morning,113,150,818.07
2024-07-24,OUT-03,Midday,64,86,645.35
2024-07-24,OUT-03,Evening,28,40,260.29
2024-07-25,OUT-03,Morning,125,176,903.86
2024-07-25,OUT-03,Midday,56,75,623.62
2024-07-25,OUT-03,Evening,25,38,228.64
2024-07-26,OUT-03,Morning,134,192,869.9
2024-07-26,OUT-03,Midday,68,102,708.95
2024-07-26,OUT-03,Evening,25,37,248.3
2024-07-27,OUT-03,Morning,67,105,467.13
2024-07-27,OUT-03,Midday,36,54,363.05
2024-07-27,OUT-03,Evening,14,21,123.65
2024-07-28,OUT-03,Morning,48,69,316.54
2024-07-28,OUT-03,Midday,23,33,257.77
2024-07-28,OUT-03,Evening,10,14,94.4
2024-07-29,OUT-03,Morning,138,211,854.57
2024-07-29,OUT-03,Midday,69,96,674.95
2024-07-29,OUT-03,Evening,25,33,244.22
2024-07-30,OUT-03,Morning,126,186,769.29
2024-07-30,OUT-03,Midday,72,102,750.83
2024-07-30,OUT-03,Evening,27,42,251.36
2024-07-31,OUT-03,Morning,124,176,796.6
2024-07-31,OUT-03,Midday,69,105,646.52
2024-07-31,OUT-03,Evening,32,46,273.35
2024-08-01,OUT-03,Morning,118,172,765.29
2024-08-01,OUT-03,Midday,54,76,560.03
2024-08-01,OUT-03,Evening,22,31,204.13
2024-08-02,OUT-03,Morning,139,207,942.23
2024-08-02,OUT-03,Midday,69,103,734.16
2024-08-02,OUT-03,Evening,30,42,275.44
2024-08-03,OUT-03,Morning,71,104,481.21
2024-08-03,OUT-03,Midday,36,53,386.92
2024-08-03,OUT-03,Evening,14,20,134.44
2024-08-04,OUT-03,Morning,48,71,335.11
2024-08-04,OUT-03,Midday,22,30,237.65
2024-08-04,OUT-03,Evening,10,14,93.23
2024-08-05,OUT-03,Morning,150,224,1027.05
2024-08-05,OUT-03,Midday,70,107,742.33
2024-08-05,OUT-03,Evening,25,34,239.97
2024-08-06,OUT-03,Morning,155,225,982.03
2024-08-06,OUT-03,Midday,78,114,706.38
2024-08-06,OUT-03,Evening,33,48,315.58
2024-08-07,OUT-03,Morning,150,217,929.74
2024-08-07,OUT-03,Midday,66,94,721.54
2024-08-07,OUT-03,Evening,31,45,281.69
2024-08-08,OUT-03,Morning,137,203,882.54
2024-08-08,OUT-03,Midday,62,96,629.04
2024-08-08,OUT-03,Evening,21,32,199.46
2024-08-09,OUT-03,Morning,105,158,692.52
2024-08-09,OUT-03,Midday,59,86,608.22
2024-08-09,OUT-03,Evening,24,37,226.8
2024-08-10,OUT-03,Morning,71,112,517.9
2024-08-10,OUT-03,Midday,43,66,454.73
2024-08-10,OUT-03,Evening,18,25,163.81
2024-08-11,OUT-03,Morning,51,77,338.57
2024-08-11,OUT-03,Midday,25,38,281.55
2024-08-11,OUT-03,Evening,11,16,99.88
2024-08-12,OUT-03,Morning,104,156,736.85
2024-08-12,OUT-03,Midday,61,87,617.24
2024-08-12,OUT-03,Evening,19,26,180.18
2024-08-13,OUT-03,Morning,131,190,894.92
2024-08-13,OUT-03,Midday,67,98,684.05
2024-08-13,OUT-03,Evening,28,41,264.7
2024-08-14,OUT-03,Morning,143,193,966.56
2024-08-14,OUT-03,Midday,67,102,748.44
2024-08-14,OUT-03,Evening,28,41,253.23
2024-08-15,OUT-03,Morning,139,199,893.15
2024-08-15,OUT-03,Midday,70,105,693.94
2024-08-15,OUT-03,Evening,23,35,216.48
2024-08-16,OUT-03,Morning,133,189,914.97
2024-08-16,OUT-03,Midday,76,118,773.0
2024-08-16,OUT-03,Evening,26,40,247.39
2024-08-17,OUT-03,Morning,71,105,483.52
2024-08-17,OUT-03,Midday,31,43,353.94
2024-08-17,OUT-03,Evening,13,19,133.49
2024-08-18,OUT-03,Morning,54,80,338.42
2024-08-18,OUT-03,Midday,30,41,286.61
2024-08-18,OUT-03,Evening,9,14,93.65
2024-08-19,OUT-03,Morning,161,228,1066.58
2024-08-19,OUT-03,Midday,70,100,709.46
2024-08-19,OUT-03,Evening,30,45,287.18
2024-08-20,OUT-03,Morning,131,199,896.67
2024-08-20,OUT-03,Midday,60,85,674.68
2024-08-20,OUT-03,Evening,26,38,231.03
2024-08-21,OUT-03,Morning,130,172,841.29
2024-08-21,OUT-03,Midday,56,83,625.78
2024-08-21,OUT-03,Evening,31,48,291.22
2024-08-22,OUT-03,Morning,99,145,714.76
2024-08-22,OUT-03,Midday,57,82,576.89
2024-08-22,OUT-03,Evening,22,31,210.57
2024-08-23,OUT-03,Morning,128,196,828.21
2024-08-23,OUT-03,Midday,66,96,667.38
2024-08-23,OUT-03,Evening,28,40,260.21
2024-08-24,OUT-03,Morning,59,87,418.53
2024-08-24,OUT-03,Midday,28,40,324.38
2024-08-24,OUT-03,Evening,15,21,127.26
2024-08-25,OUT-03,Morning,55,78,366.99
2024-08-25,OUT-03,Midday,28,41,290.83
2024-08-25,OUT-03,Evening,12,18,112.7
2024-08-26,OUT-03,Morning,176,265,1098.16
2024-08-26,OUT-03,Midday,72,105,698.3
2024-08-26,OUT-03,Evening,28,44,244.54
2024-08-27,OUT-03,Morning,118,182,730.98
2024-08-27,OUT-03,Midday,55,75,595.71
2024-08-27,OUT-03,Evening,26,42,245.26
2024-08-28,OUT-03,Morning,125,189,825.89
2024-08-28,OUT-03,Midday,61,91,664.0
2024-08-28,OUT-03,Evening,25,35,231.23
2024-08-29,OUT-03,Morning,142,205,892.21
2024-08-29,OUT-03,Midday,69,105,676.94
2024-08-29,OUT-03,Evening,26,40,244.71
2024-08-30,OUT-03,Morning,92,135,672.6
2024-08-30,OUT-03,Midday,54,81,599.1
2024-08-30,OUT-03,Evening,22,32,203.9
2024-08-31,OUT-03,Morning,66,92,452.26
2024-08-31,OUT-03,Midday,38,51,386.12
2024-08-31,OUT-03,Evening,14,21,129.07
2024-09-01,OUT-03,Morning,44,62,297.85
2024-09-01,OUT-03,Midday,22,31,241.16
2024-09-01,OUT-03,Evening,10,15,93.92
2024-09-02,OUT-03,Morning,122,178,857.79
2024-09-02,OUT-03,Midday,68,100,719.02
2024-09-02,OUT-03,Evening,30,45,270.49
2024-09-03,OUT-03,Morning,111,168,770.02
2024-09-03,OUT-03,Midday,66,97,626.44
2024-09-03,OUT-03,Evening,26,39,225.19
2024-09-04,OUT-03,Morning,149,223,899.61
2024-09-04,OUT-03,Midday,70,99,709.11
2024-09-04,OUT-03,Evening,31,45,290.43
2024-09-05,OUT-03,Morning,120,174,759.25
2024-09-05,OUT-03,Midday,65,93,622.52
2024-09-05,OUT-03,Evening,29,41,252.22
2024-09-06,OUT-03,Morning,163,232,977.47
2024-09-06,OUT-03,Midday,79,113,754.78
2024-09-06,OUT-03,Evening,26,37,245.07
2024-09-07,OUT-03,Morning,71,101,449.64
2024-09-07,OUT-03,Midday,37,55,376.99
2024-09-07,OUT-03,Evening,16,22,141.96
2024-09-08,OUT-03,Morning,48,65,315.09
2024-09-08,OUT-03,Midday,25,38,260.93
2024-09-08,OUT-03,Evening,11,15,95.96
2024-09-09,OUT-03,Morning,121,189,840.04
2024-09-09,OUT-03,Midday,60,86,617.2
2024-09-09,OUT-03,Evening,24,37,234.92
2024-09-10,OUT-03,Morning,143,201,886.09
2024-09-10,OUT-03,Midday,61,89,631.66
2024-09-10,OUT-03,Evening,29,41,252.35
2024-09-11,OUT-03,Morning,124,174,833.07
2024-09-11,OUT-03,Midday,65,89,661.45
2024-09-11,OUT-03,Evening,26,38,240.16
2024-09-12,OUT-03,Morning,119,170,783.26
2024-09-12,OUT-03,Midday,63,93,684.12
2024-09-12,OUT-03,Evening,29,46,276.98
2024-09-13,OUT-03,Morning,112,157,772.3
2024-09-13,OUT-03,Midday,70,101,655.21
2024-09-13,OUT-03,Evening,22,32,222.87
2024-09-14,OUT-03,Morning,64,93,404.2
2024-09-14,OUT-03,Midday,33,45,328.82
2024-09-14,OUT-03,Evening,14,20,121.49
2024-09-15,OUT-03,Morning,44,66,294.25
2024-09-15,OUT-03,Midday,22,32,234.14
2024-09-15,OUT-03,Evening,9,13,87.87
2024-09-16,OUT-03,Morning,118,181,760.8
2024-09-16,OUT-03,Midday,56,86,627.46
2024-09-16,OUT-03,Evening,25,36,205.29
2024-09-17,OUT-03,Morning,153,235,1040.26
2024-09-17,OUT-03,Midday,78,107,795.51
2024-09-17,OUT-03,Evening,35,49,289.06
2024-09-18,OUT-03,Morning,162,241,1052.92
2024-09-18,OUT-03,Midday,70,102,704.74
2024-09-18,OUT-03,Evening,27,38,236.7
2024-09-19,OUT-03,Morning,127,171,856.12
2024-09-19,OUT-03,Midday,66,98,685.5
2024-09-19,OUT-03,Evening,24,33,227.15
2024-09-20,OUT-03,Morning,119,193,780.26
2024-09-20,OUT-03,Midday,69,100,685.5
2024-09-20,OUT-03,Evening,28,38,241.42
2024-09-21,OUT-03,Morning,61,89,416.13
2024-09-21,OUT-03,Midday,34,52,334.74
2024-09-21,OUT-03,Evening,14,19,126.92
2024-09-22,OUT-03,Morning,42,65,293.2
2024-09-22,OUT-03,Midday,25,36,257.39
2024-09-22,OUT-03,Evening,12,17,96.89
2024-09-23,OUT-03,Morning,106,148,772.3
2024-09-23,OUT-03,Midday,63,93,669.99
2024-09-23,OUT-03,Evening,27,40,261.59
2024-09-24,OUT-03,Morning,122,178,849.33
2024-09-24,OUT-03,Midday,53,73,628.66
2024-09-24,OUT-03,Evening,31,45,278.88
2024-09-25,OUT-03,Morning,129,199,830.5
2024-09-25,OUT-03,Midday,67,98,648.28
2024-09-25,OUT-03,Evening,29,38,261.45
2024-09-26,OUT-03,Morning,119,170,810.49
2024-09-26,OUT-03,Midday,61,87,627.95
2024-09-26,OUT-03,Evening,29,41,264.39
2024-09-27,OUT-03,Morning,142,211,881.26
2024-09-27,OUT-03,Midday,61,87,680.68
2024-09-27,OUT-03,Evening,29,43,286.83
2024-09-28,OUT-03,Morning,51,70,378.94
2024-09-28,OUT-03,Midday,30,46,328.31
2024-09-28,OUT-03,Evening,11,16,105.81
2024-09-29,OUT-03,Morning,43,62,287.18
2024-09-29,OUT-03,Midday,22,31,224.44
2024-09-29,OUT-03,Evening,9,13,82.97
2024-09-30,OUT-03,Morning,113,162,775.92
2024-09-30,OUT-03,Midday,52,80,536.59
2024-09-30,OUT-03,Evening,19,27,176.99
2024-10-01,OUT-03,Morning,140,200,904.78
2024-10-01,OUT-03,Midday,70,107,746.31
2024-10-01,OUT-03,Evening,30,46,290.63
2024-10-02,OUT-03,Morning,111,160,736.37
2024-10-02,OUT-03,Midday,53,74,564.58
2024-10-02,OUT-03,Evening,26,35,215.93
2024-10-03,OUT-03,Morning,122,179,848.89
2024-10-03,OUT-03,Midday,69,105,697.54
2024-10-03,OUT-03,Evening,32,50,268.93
2024-10-04,OUT-03,Morning,99,149,660.47
2024-10-04,OUT-03,Midday,55,80,616.26
2024-10-04,OUT-03,Evening,22,32,198.4
2024-10-05,OUT-03,Morning,64,95,413.88
2024-10-05,OUT-03,Midday,30,44,301.16
2024-10-05,OUT-03,Evening,13,19,120.81
2024-10-06,OUT-03,Morning,49,76,337.19
2024-10-06,OUT-03,Midday,20,29,234.84
2024-10-06,OUT-03,Evening,10,14,92.83
2024-10-07,OUT-03,Morning,126,180,847.15
2024-10-07,OUT-03,Midday,63,94,636.42
2024-10-07,OUT-03,Evening,27,41,245.31
2024-10-08,OUT-03,Morning,117,168,826.65
2024-10-08,OUT-03,Midday,63,97,638.09
2024-10-08,OUT-03,Evening,26,35,240.3
2024-10-09,OUT-03,Morning,140,185,916.91
2024-10-09,OUT-03,Midday,68,94,667.44
2024-10-09,OUT-03,Evening,27,39,262.68
2024-10-10,OUT-03,Morning,128,182,802.85
2024-10-10,OUT-03,Midday,65,97,695.19
2024-10-10,OUT-03,Evening,27,38,258.5
2024-10-11,OUT-03,Morning,103,146,702.13
2024-10-11,OUT-03,Midday,64,104,668.39
2024-10-11,OUT-03,Evening,23,33,216.96
2024-10-12,OUT-03,Morning,65,93,483.77
2024-10-12,OUT-03,Midday,25,36,306.42
2024-10-12,OUT-03,Evening,12,19,117.11
2024-10-13,OUT-03,Morning,50,74,334.42
2024-10-13,OUT-03,Midday,24,32,258.79
2024-10-13,OUT-03,Evening,10,15,84.66
2024-10-14,OUT-03,Morning,138,197,909.79
2024-10-14,OUT-03,Midday,71,100,767.04
2024-10-14,OUT-03,Evening,30,44,291.03
2024-10-15,OUT-03,Morning,128,194,842.33
2024-10-15,OUT-03,Midday,76,112,781.68
2024-10-15,OUT-03,Evening,32,46,304.13
2024-10-16,OUT-03,Morning,140,206,924.29
2024-10-16,OUT-03,Midday,65,100,721.29
2024-10-16,OUT-03,Evening,31,45,274.66
2024-10-17,OUT-03,Morning,153,229,1025.97
2024-10-17,OUT-03,Midday,78,117,823.17
2024-10-17,OUT-03,Evening,34,51,286.78
2024-10-18,OUT-03,Morning,123,185,840.23
2024-10-18,OUT-03,Midday,62,86,707.8
2024-10-18,OUT-03,Evening,21,31,188.41
2024-10-19,OUT-03,Morning,56,81,398.36
2024-10-19,OUT-03,Midday,36,51,378.89
2024-10-19,OUT-03,Evening,14,19,126.0
2024-10-20,OUT-03,Morning,49,72,319.76
2024-10-20,OUT-03,Midday,23,35,273.87
2024-10-20,OUT-03,Evening,10,15,95.76
2024-10-21,OUT-03,Morning,125,176,835.84
2024-10-21,OUT-03,Midday,69,101,740.07
2024-10-21,OUT-03,Evening,32,48,295.46
2024-10-22,OUT-03,Morning,144,204,909.91
2024-10-22,OUT-03,Midday,62,92,629.21
2024-10-22,OUT-03,Evening,25,38,234.64
2024-10-23,OUT-03,Morning,108,163,765.45
2024-10-23,OUT-03,Midday,56,75,593.83
2024-10-23,OUT-03,Evening,23,34,211.37
2024-10-24,OUT-03,Morning,119,167,789.56
2024-10-24,OUT-03,Midday,54,75,630.49
2024-10-24,OUT-03,Evening,22,31,211.16
2024-10-25,OUT-03,Morning,118,162,800.23
2024-10-25,OUT-03,Midday,58,83,590.86
2024-10-25,OUT-03,Evening,24,36,234.95
2024-10-26,OUT-03,Morning,60,83,403.29
2024-10-26,OUT-03,Midday,33,49,332.91
2024-10-26,OUT-03,Evening,14,21,129.12
2024-10-27,OUT-03,Morning,44,67,288.17
2024-10-27,OUT-03,Midday,23,35,243.93
2024-10-27,OUT-03,Evening,8,12,84.1
2024-10-28,OUT-03,Morning,102,149,644.51
2024-10-28,OUT-03,Midday,56,84,576.49
2024-10-28,OUT-03,Evening,24,34,209.42
2024-10-29,OUT-03,Morning,133,190,936.11
2024-10-29,OUT-03,Midday,66,92,711.92
2024-10-29,OUT-03,Evening,26,38,260.01
2024-10-30,OUT-03,Morning,129,193,830.98
2024-10-30,OUT-03,Midday,63,88,666.8
2024-10-30,OUT-03,Evening,21,31,208.52
2024-10-31,OUT-03,Morning,105,146,685.01
2024-10-31,OUT-03,Midday,51,73,535.66
2024-10-31,OUT-03,Evening,18,27,176.66
2024-11-01,OUT-03,Morning,109,154,723.11
2024-11-01,OUT-03,Midday,58,87,562.89
2024-11-01,OUT-03,Evening,25,34,218.99
2024-11-02,OUT-03,Morning,58,85,389.33
2024-11-02,OUT-03,Midday,29,41,336.9
2024-11-02,OUT-03,Evening,12,19,121.49
2024-11-03,OUT-03,Morning,41,59,286.92
2024-11-03,OUT-03,Midday,21,29,223.68
2024-11-03,OUT-03,Evening,9,13,85.71
2024-11-04,OUT-03,Morning,107,149,655.9
2024-11-04,OUT-03,Midday,54,77,522.47
2024-11-04,OUT-03,Evening,20,29,180.78
2024-11-05,OUT-03,Morning,85,122,620.06
2024-11-05,OUT-03,Midday,56,84,586.01
2024-11-05,OUT-03,Evening,23,36,205.04
2024-11-06,OUT-03,Morning,71,106,552.02
2024-11-06,OUT-03,Midday,46,65,472.5
2024-11-06,OUT-03,Evening,19,30,184.64
2024-11-07,OUT-03,Morning,87,139,553.91
2024-11-07,OUT-03,Midday,48,67,488.47
2024-11-07,OUT-03,Evening,20,29,167.04
2024-11-08,OUT-03,Morning,89,128,575.96
2024-11-08,OUT-03,Midday,47,67,482.99
2024-11-08,OUT-03,Evening,21,31,187.4
2024-11-09,OUT-03,Morning,48,71,325.34
2024-11-09,OUT-03,Midday,31,43,325.01
2024-11-09,OUT-03,Evening,13,18,106.22
2024-11-10,OUT-03,Morning,42,58,290.78
2024-11-10,OUT-03,Midday,20,29,203.72
2024-11-10,OUT-03,Evening,8,11,76.45
2024-11-11,OUT-03,Morning,97,145,631.77
2024-11-11,OUT-03,Midday,42,55,472.44
2024-11-11,OUT-03,Evening,15,22,151.12
2024-11-12,OUT-03,Morning,95,143,627.57
2024-11-12,OUT-03,Midday,47,69,484.11
2024-11-12,OUT-03,Evening,23,33,214.24
2024-11-13,OUT-03,Morning,119,170,755.93
2024-11-13,OUT-03,Midday,55,85,597.24
2024-11-13,OUT-03,Evening,23,34,216.86
2024-11-14,OUT-03,Morning,89,129,649.19
