txn_id,txn_datetime,outlet_id,daypart,category,items,amount_sgd,payment_method
T503417,2025-06-19 12:43,OUT-03,Midday,Coffee,1,7.32,PayNow
T503374,2025-06-19 12:44,OUT-03,Midday,Coffee,1,6.51,Wallet
T500977,2025-06-19 12:45,OUT-01,Midday,Food,1,15.14,PayNow
T501002,2025-06-19 12:45,OUT-01,Midday,Food,1,11.85,Card
T503392,2025-06-19 12:47,OUT-03,Midday,Pastry,1,6.4,Wallet
T502070,2025-06-19 12:47,OUT-02,Midday,Food,1,13.37,Card
T502054,2025-06-19 12:48,OUT-02,Midday,Food,1,10.24,Card
T501011,2025-06-19 12:48,OUT-01,Midday,Coffee,1,6.73,Cash
T503376,2025-06-19 12:50,OUT-03,Midday,Food,1,19.11,Wallet
T503404,2025-06-19 12:51,OUT-03,Midday,Coffee,1,7.96,Cash
T502060,2025-06-19 12:51,OUT-02,Midday,Food,1,15.02,Card
T504288,2025-06-19 12:52,OUT-04,Midday,Coffee,1,6.74,Cash
T500948,2025-06-19 12:52,OUT-01,Midday,Food,1,11.96,Card
T500991,2025-06-19 12:53,OUT-01,Midday,Food,1,9.78,PayNow
T500995,2025-06-19 12:55,OUT-01,Midday,Beans (retail),1,26.94,PayNow
T502039,2025-06-19 12:56,OUT-02,Midday,Food,1,12.23,Card
T504284,2025-06-19 12:57,OUT-04,Midday,Coffee,1,7.51,Card
T501001,2025-06-19 12:58,OUT-01,Midday,Coffee,1,6.61,Card
T504291,2025-06-19 12:59,OUT-04,Midday,Food,1,15.0,Wallet
T502047,2025-06-19 12:59,OUT-02,Midday,Coffee,1,5.4,Card
T503391,2025-06-19 13:00,OUT-03,Midday,Coffee,1,6.65,Card
T503416,2025-06-19 13:00,OUT-03,Midday,Food,1,9.99,Card
T500988,2025-06-19 13:00,OUT-01,Midday,Food,1,13.32,PayNow
T502066,2025-06-19 13:01,OUT-02,Midday,Coffee,1,6.31,Card
T500985,2025-06-19 13:02,OUT-01,Midday,Coffee,1,7.93,Wallet
T502035,2025-06-19 13:04,OUT-02,Midday,Food,1,15.09,PayNow
T501016,2025-06-19 13:05,OUT-01,Midday,Tea,1,5.0,PayNow
T503377,2025-06-19 13:08,OUT-03,Midday,Coffee,1,6.59,Card
T503413,2025-06-19 13:08,OUT-03,Midday,Tea,1,5.15,Card
T503406,2025-06-19 13:09,OUT-03,Midday,Food,1,13.15,PayNow
T503385,2025-06-19 13:09,OUT-03,Midday,Food,1,13.52,Wallet
T504279,2025-06-19 13:09,OUT-04,Midday,Coffee,1,6.5,Card
T503370,2025-06-19 13:09,OUT-03,Midday,Food,1,15.53,Card
T504287,2025-06-19 13:10,OUT-04,Midday,Food,1,15.18,PayNow
T500947,2025-06-19 13:12,OUT-01,Midday,Coffee,1,5.74,Card
T500965,2025-06-19 13:15,OUT-01,Midday,Coffee,1,5.32,Wallet
T500972,2025-06-19 13:16,OUT-01,Midday,Pastry,1,4.99,PayNow
T502032,2025-06-19 13:16,OUT-02,Midday,Food,1,16.98,PayNow
T504280,2025-06-19 13:16,OUT-04,Midday,Pastry,1,4.95,PayNow
T500981,2025-06-19 13:16,OUT-01,Midday,Coffee,1,5.4,Wallet
T501007,2025-06-19 13:17,OUT-01,Midday,Coffee,1,6.48,Card
T504296,2025-06-19 13:17,OUT-04,Midday,Food,1,19.53,PayNow
T503403,2025-06-19 13:18,OUT-03,Midday,Food,1,7.88,Card
T503373,2025-06-19 13:21,OUT-03,Midday,Food,1,19.99,Wallet
T503362,2025-06-19 13:24,OUT-03,Midday,Food,1,12.99,Card
T503384,2025-06-19 13:24,OUT-03,Midday,Tea,1,5.76,PayNow
T503393,2025-06-19 13:26,OUT-03,Midday,Coffee,1,7.18,Card
T500964,2025-06-19 13:28,OUT-01,Midday,Coffee,1,6.88,Wallet
T503395,2025-06-19 13:29,OUT-03,Midday,Food,1,12.39,Card
T503367,2025-06-19 13:29,OUT-03,Midday,Food,1,14.62,PayNow
T500955,2025-06-19 13:29,OUT-01,Midday,Tea,1,5.92,Card
T500944,2025-06-19 13:30,OUT-01,Midday,Pastry,1,5.82,Wallet
T502076,2025-06-19 13:30,OUT-02,Midday,Coffee,1,7.31,PayNow
T503396,2025-06-19 13:30,OUT-03,Midday,Food,1,17.2,Cash
T503402,2025-06-19 13:31,OUT-03,Midday,Coffee,1,4.89,Card
T500993,2025-06-19 13:34,OUT-01,Midday,Coffee,1,6.72,Cash
T500983,2025-06-19 13:35,OUT-01,Midday,Coffee,1,5.64,Wallet
T501014,2025-06-19 13:36,OUT-01,Midday,Food,1,16.21,PayNow
T500982,2025-06-19 13:36,OUT-01,Midday,Food,1,16.02,PayNow
T502037,2025-06-19 13:37,OUT-02,Midday,Coffee,1,7.11,PayNow
T500992,2025-06-19 13:37,OUT-01,Midday,Food,1,12.02,Wallet
T503408,2025-06-19 13:38,OUT-03,Midday,Food,1,15.84,Cash
T503386,2025-06-19 13:41,OUT-03,Midday,Tea,1,6.2,Card
T502053,2025-06-19 13:43,OUT-02,Midday,Food,1,13.79,Card
T502040,2025-06-19 13:45,OUT-02,Midday,Coffee,1,6.71,Card
T502038,2025-06-19 13:46,OUT-02,Midday,Coffee,1,7.25,Cash
T502045,2025-06-19 13:47,OUT-02,Midday,Coffee,1,6.96,Card
T500953,2025-06-19 13:47,OUT-01,Midday,Tea,1,4.81,Wallet
T500954,2025-06-19 13:50,OUT-01,Midday,Beans (retail),1,21.21,Card
T500967,2025-06-19 13:54,OUT-01,Midday,Beans (retail),1,19.4,Card
T504283,2025-06-19 13:55,OUT-04,Midday,Food,1,17.01,Card
T503368,2025-06-19 13:56,OUT-03,Midday,Coffee,1,8.36,PayNow
T502063,2025-06-19 13:58,OUT-02,Midday,Food,1,18.93,Card
T500990,2025-06-19 13:58,OUT-01,Midday,Pastry,1,3.95,Card
T503409,2025-06-19 14:00,OUT-03,Midday,Pastry,1,5.52,PayNow
T503419,2025-06-19 14:02,OUT-03,Midday,Coffee,1,4.06,Card
T500956,2025-06-19 14:05,OUT-01,Midday,Pastry,1,4.57,PayNow
T501008,2025-06-19 14:05,OUT-01,Midday,Coffee,1,3.97,Cash
T501006,2025-06-19 14:06,OUT-01,Midday,Beans (retail),1,22.95,Cash
T504311,2025-06-19 14:06,OUT-04,Midday,Food,1,13.69,PayNow
T502072,2025-06-19 14:06,OUT-02,Midday,Food,1,17.56,Card
T501009,2025-06-19 14:07,OUT-01,Midday,Food,1,14.64,Card
T503369,2025-06-19 14:09,OUT-03,Midday,Food,1,13.94,Card
T500969,2025-06-19 14:09,OUT-01,Midday,Food,1,13.9,Wallet
T501012,2025-06-19 14:10,OUT-01,Midday,Food,1,14.01,PayNow
T504303,2025-06-19 14:11,OUT-04,Midday,Food,1,14.96,PayNow
T503414,2025-06-19 14:11,OUT-03,Midday,Pastry,1,5.75,PayNow
T503399,2025-06-19 14:13,OUT-03,Midday,Coffee,1,6.53,PayNow
T504290,2025-06-19 14:14,OUT-04,Midday,Coffee,1,7.44,Wallet
T504298,2025-06-19 14:15,OUT-04,Midday,Food,1,17.48,PayNow
T500997,2025-06-19 14:18,OUT-01,Midday,Food,1,12.35,PayNow
T504278,2025-06-19 14:18,OUT-04,Midday,Pastry,1,5.61,Cash
T501018,2025-06-19 14:23,OUT-01,Midday,Coffee,1,5.21,PayNow
T502073,2025-06-19 14:26,OUT-02,Midday,Pastry,1,5.53,Cash
T502068,2025-06-19 14:27,OUT-02,Midday,Pastry,1,5.51,Card
T500979,2025-06-19 14:27,OUT-01,Midday,Food,1,13.9,Cash
T500951,2025-06-19 14:29,OUT-01,Midday,Food,1,15.4,Wallet
T500974,2025-06-19 14:30,OUT-01,Midday,Coffee,1,4.84,Card
T500994,2025-06-19 14:33,OUT-01,Midday,Food,1,13.74,Cash
T504292,2025-06-19 14:35,OUT-04,Midday,Coffee,1,6.52,Card
T503387,2025-06-19 14:36,OUT-03,Midday,Beans (retail),1,25.95,PayNow
T504307,2025-06-19 14:37,OUT-04,Midday,Food,1,15.59,Card
T504306,2025-06-19 14:38,OUT-04,Midday,Coffee,1,5.57,Card
T502046,2025-06-19 14:40,OUT-02,Midday,Food,1,16.06,Card
T504293,2025-06-19 14:43,OUT-04,Midday,Beans (retail),1,19.75,Wallet
T501013,2025-06-19 14:43,OUT-01,Midday,Coffee,1,6.46,PayNow
T500946,2025-06-19 14:44,OUT-01,Midday,Beans (retail),1,17.95,Cash
T500962,2025-06-19 14:45,OUT-01,Midday,Food,1,15.37,Cash
T501005,2025-06-19 14:53,OUT-01,Midday,Food,1,14.42,Cash
T504276,2025-06-19 14:56,OUT-04,Midday,Coffee,1,8.23,Card
T500952,2025-06-19 14:57,OUT-01,Midday,Coffee,1,5.45,PayNow
T503390,2025-06-19 14:57,OUT-03,Midday,Pastry,1,6.82,Cash
T502034,2025-06-19 14:58,OUT-02,Midday,Food,1,14.97,PayNow
T500998,2025-06-19 14:58,OUT-01,Midday,Food,1,12.88,PayNow
T502094,2025-06-19 15:00,OUT-02,Evening,Pastry,1,4.58,PayNow
T501039,2025-06-19 15:08,OUT-01,Evening,Coffee,1,7.25,Wallet
T504357,2025-06-19 15:09,OUT-04,Evening,Coffee,1,5.7,Card
T504349,2025-06-19 15:11,OUT-04,Evening,Coffee,1,5.97,PayNow
T501021,2025-06-19 15:13,OUT-01,Evening,Food,1,15.46,Card
T501038,2025-06-19 15:14,OUT-01,Evening,Tea,1,5.82,Card
T504336,2025-06-19 15:19,OUT-04,Evening,Coffee,1,6.05,PayNow
T503440,2025-06-19 15:24,OUT-03,Evening,Pastry,1,3.24,Wallet
T501031,2025-06-19 15:24,OUT-01,Evening,Food,1,11.08,Card
T501026,2025-06-19 15:25,OUT-01,Evening,Pastry,1,4.19,Cash
T504333,2025-06-19 15:29,OUT-04,Evening,Tea,1,5.98,Card
T504359,2025-06-19 15:30,OUT-04,Evening,Food,1,12.41,PayNow
T503422,2025-06-19 15:31,OUT-03,Evening,Pastry,1,5.82,Card
T502101,2025-06-19 15:37,OUT-02,Evening,Coffee,1,6.07,Card
T504330,2025-06-19 15:38,OUT-04,Evening,Food,1,17.31,PayNow
T503425,2025-06-19 15:38,OUT-03,Evening,Food,1,10.91,PayNow
T504354,2025-06-19 15:38,OUT-04,Evening,Food,1,16.59,Card
T504342,2025-06-19 15:39,OUT-04,Evening,Food,1,16.71,Card
T503435,2025-06-19 15:42,OUT-03,Evening,Beans (retail),1,17.18,PayNow
T504315,2025-06-19 15:45,OUT-04,Evening,Coffee,1,9.3,Cash
T502106,2025-06-19 15:46,OUT-02,Evening,Coffee,1,5.05,Card
T502087,2025-06-19 15:48,OUT-02,Evening,Coffee,1,5.1,PayNow
T503423,2025-06-19 15:48,OUT-03,Evening,Pastry,1,6.63,Wallet
T504343,2025-06-19 15:52,OUT-04,Evening,Coffee,1,6.51,Wallet
T504339,2025-06-19 15:53,OUT-04,Evening,Food,1,12.33,Card
T504321,2025-06-19 15:55,OUT-04,Evening,Food,1,14.83,PayNow
T502099,2025-06-19 15:59,OUT-02,Evening,Food,1,14.01,PayNow
T504346,2025-06-19 16:06,OUT-04,Evening,Coffee,1,5.19,PayNow
T501025,2025-06-19 16:09,OUT-01,Evening,Food,1,16.77,Cash
T504344,2025-06-19 16:09,OUT-04,Evening,Tea,1,5.88,PayNow
T503441,2025-06-19 16:10,OUT-03,Evening,Coffee,1,5.35,Cash
T504312,2025-06-19 16:23,OUT-04,Evening,Food,1,10.94,Card
T504322,2025-06-19 16:24,OUT-04,Evening,Tea,1,6.34,Cash
T503439,2025-06-19 16:25,OUT-03,Evening,Tea,1,5.49,PayNow
T501042,2025-06-19 16:26,OUT-01,Evening,Food,1,18.08,Card
T504337,2025-06-19 16:26,OUT-04,Evening,Coffee,1,7.54,Cash
T502096,2025-06-19 16:27,OUT-02,Evening,Food,1,16.45,PayNow
T502083,2025-06-19 16:29,OUT-02,Evening,Coffee,1,7.47,Wallet
T503432,2025-06-19 16:32,OUT-03,Evening,Coffee,1,6.92,Card
T504320,2025-06-19 16:40,OUT-04,Evening,Coffee,1,5.67,PayNow
T504340,2025-06-19 16:41,OUT-04,Evening,Pastry,1,5.42,Card
T502091,2025-06-19 16:44,OUT-02,Evening,Beans (retail),1,23.04,PayNow
T504328,2025-06-19 16:47,OUT-04,Evening,Food,1,15.7,Cash
T504313,2025-06-19 16:47,OUT-04,Evening,Food,1,16.3,Card
T501045,2025-06-19 16:49,OUT-01,Evening,Food,1,18.39,PayNow
T504332,2025-06-19 16:51,OUT-04,Evening,Pastry,1,5.87,Card
T502095,2025-06-19 16:52,OUT-02,Evening,Coffee,1,7.43,Wallet
T503428,2025-06-19 16:52,OUT-03,Evening,Coffee,1,5.34,Cash
T503442,2025-06-19 16:58,OUT-03,Evening,Coffee,1,5.92,PayNow
T504335,2025-06-19 17:02,OUT-04,Evening,Pastry,1,6.64,Wallet
T502084,2025-06-19 17:03,OUT-02,Evening,Tea,1,5.86,Cash
T501023,2025-06-19 17:11,OUT-01,Evening,Coffee,1,7.56,Card
T501037,2025-06-19 17:13,OUT-01,Evening,Coffee,1,6.3,Cash
T502093,2025-06-19 17:13,OUT-02,Evening,Coffee,1,6.33,PayNow
T502111,2025-06-19 17:15,OUT-02,Evening,Beans (retail),1,17.24,Card
T501030,2025-06-19 17:17,OUT-01,Evening,Coffee,1,6.65,Card
T501033,2025-06-19 17:19,OUT-01,Evening,Coffee,1,7.82,Wallet
T502110,2025-06-19 17:23,OUT-02,Evening,Food,1,16.16,PayNow
T502086,2025-06-19 17:29,OUT-02,Evening,Food,1,14.08,PayNow
T502090,2025-06-19 17:33,OUT-02,Evening,Food,1,10.13,Cash
T504361,2025-06-19 17:33,OUT-04,Evening,Coffee,1,7.21,PayNow
T504324,2025-06-19 17:34,OUT-04,Evening,Food,1,12.56,PayNow
T502085,2025-06-19 17:41,OUT-02,Evening,Pastry,1,6.45,PayNow
T501035,2025-06-19 17:44,OUT-01,Evening,Pastry,1,4.22,Card
T501032,2025-06-19 17:45,OUT-01,Evening,Food,1,14.19,Cash
T501044,2025-06-19 17:51,OUT-01,Evening,Coffee,1,6.42,PayNow
T501024,2025-06-19 17:51,OUT-01,Evening,Food,1,12.63,PayNow
T502112,2025-06-19 17:52,OUT-02,Evening,Beans (retail),1,18.55,Card
T504316,2025-06-19 17:52,OUT-04,Evening,Food,1,13.77,Cash
T502097,2025-06-19 17:52,OUT-02,Evening,Coffee,1,6.09,Cash
T503434,2025-06-19 17:55,OUT-03,Evening,Coffee,1,5.75,Card
T502107,2025-06-19 17:55,OUT-02,Evening,Food,1,9.23,Card
T504327,2025-06-19 17:57,OUT-04,Evening,Food,1,20.06,PayNow
T503429,2025-06-19 17:58,OUT-03,Evening,Coffee,1,5.04,Card
T504334,2025-06-19 17:59,OUT-04,Evening,Tea,1,5.13,Card
T504318,2025-06-19 18:04,OUT-04,Evening,Food,1,13.76,Card
T504338,2025-06-19 18:06,OUT-04,Evening,Coffee,1,7.43,Wallet
T502108,2025-06-19 18:07,OUT-02,Evening,Pastry,1,5.68,Card
T504323,2025-06-19 18:09,OUT-04,Evening,Food,1,11.94,PayNow
T502098,2025-06-19 18:11,OUT-02,Evening,Coffee,1,7.75,PayNow
T501027,2025-06-19 18:16,OUT-01,Evening,Tea,1,5.72,PayNow
T504319,2025-06-19 18:22,OUT-04,Evening,Coffee,1,6.43,Wallet
T503437,2025-06-19 18:24,OUT-03,Evening,Food,1,11.29,Card
T502089,2025-06-19 18:24,OUT-02,Evening,Food,1,12.07,PayNow
T504325,2025-06-19 18:26,OUT-04,Evening,Coffee,1,4.67,Card
T504341,2025-06-19 18:27,OUT-04,Evening,Pastry,1,6.19,PayNow
T503436,2025-06-19 18:29,OUT-03,Evening,Beans (retail),1,17.84,Cash
T504360,2025-06-19 18:33,OUT-04,Evening,Pastry,1,6.66,Card
T503438,2025-06-19 18:42,OUT-03,Evening,Food,1,14.76,Wallet
T502103,2025-06-19 18:42,OUT-02,Evening,Coffee,1,8.51,PayNow
T502109,2025-06-19 18:46,OUT-02,Evening,Tea,1,5.02,Card
T502100,2025-06-19 18:46,OUT-02,Evening,Coffee,1,5.43,Card
T501036,2025-06-19 18:46,OUT-01,Evening,Coffee,1,5.61,Card
T503431,2025-06-19 18:51,OUT-03,Evening,Food,1,11.91,Cash
T504358,2025-06-19 18:53,OUT-04,Evening,Tea,1,6.45,Card
T501020,2025-06-19 18:53,OUT-01,Evening,Coffee,1,7.54,Card
T503427,2025-06-19 18:55,OUT-03,Evening,Food,1,15.51,Card
T501019,2025-06-19 18:55,OUT-01,Evening,Food,1,9.45,PayNow
T503430,2025-06-19 18:57,OUT-03,Evening,Food,1,11.83,PayNow
T502078,2025-06-19 19:02,OUT-02,Evening,Food,1,13.09,Card
T504356,2025-06-19 19:09,OUT-04,Evening,Coffee,1,5.25,Card
T504314,2025-06-19 19:12,OUT-04,Evening,Coffee,1,7.27,Card
T502082,2025-06-19 19:13,OUT-02,Evening,Food,1,12.13,Card
T503433,2025-06-19 19:18,OUT-03,Evening,Food,1,16.1,Card
T502080,2025-06-19 19:21,OUT-02,Evening,Pastry,1,6.56,PayNow
T504353,2025-06-19 19:23,OUT-04,Evening,Food,1,16.42,PayNow
T504351,2025-06-19 19:28,OUT-04,Evening,Coffee,1,6.29,PayNow
T501028,2025-06-19 19:39,OUT-01,Evening,Food,1,17.24,PayNow
T504352,2025-06-19 19:41,OUT-04,Evening,Coffee,1,6.46,Card
T504329,2025-06-19 19:50,OUT-04,Evening,Coffee,1,7.28,Wallet
T501022,2025-06-19 19:55,OUT-01,Evening,Pastry,1,4.99,Card
T501040,2025-06-19 19:56,OUT-01,Evening,Food,1,12.42,PayNow
T501041,2025-06-19 19:57,OUT-01,Evening,Food,1,13.2,Card
T502104,2025-06-19 19:57,OUT-02,Evening,Pastry,1,7.06,Card
T504355,2025-06-19 19:58,OUT-04,Evening,Food,1,11.56,Card
T504331,2025-06-19 20:03,OUT-04,Evening,Food,1,13.94,PayNow
T503421,2025-06-19 20:04,OUT-03,Evening,Coffee,1,5.29,Card
T504350,2025-06-19 20:06,OUT-04,Evening,Food,1,10.09,Card
T501029,2025-06-19 20:11,OUT-01,Evening,Tea,1,6.52,PayNow
T501034,2025-06-19 20:12,OUT-01,Evening,Pastry,1,6.63,PayNow
T502088,2025-06-19 20:19,OUT-02,Evening,Coffee,1,5.46,Cash
T504326,2025-06-19 20:23,OUT-04,Evening,Tea,1,5.69,Card
T502092,2025-06-19 20:26,OUT-02,Evening,Coffee,1,6.33,PayNow
T504348,2025-06-19 20:29,OUT-04,Evening,Coffee,1,6.43,Card
T502081,2025-06-19 20:32,OUT-02,Evening,Food,1,21.66,Card
T503424,2025-06-19 20:34,OUT-03,Evening,Tea,1,4.87,Wallet
T503426,2025-06-19 20:39,OUT-03,Evening,Coffee,1,5.87,Card
T504317,2025-06-19 20:47,OUT-04,Evening,Pastry,1,4.19,PayNow
T504347,2025-06-19 20:48,OUT-04,Evening,Beans (retail),1,16.09,PayNow
T502079,2025-06-19 20:49,OUT-02,Evening,Coffee,1,6.8,PayNow
T502105,2025-06-19 20:51,OUT-02,Evening,Coffee,1,6.25,PayNow
T504345,2025-06-19 20:54,OUT-04,Evening,Coffee,1,6.98,Card
T501043,2025-06-19 20:56,OUT-01,Evening,Coffee,1,7.33,Card
T502102,2025-06-19 20:58,OUT-02,Evening,Coffee,1,7.36,Card
T501054,2025-06-20 07:00,OUT-01,Morning,Coffee,1,6.01,Card
T501092,2025-06-20 07:01,OUT-01,Morning,Tea,1,5.3,PayNow
T502152,2025-06-20 07:01,OUT-02,Morning,Coffee,1,5.61,Card
T501149,2025-06-20 07:02,OUT-01,Morning,Pastry,1,6.04,Card
T501132,2025-06-20 07:03,OUT-01,Morning,Pastry,1,5.85,Card
T504390,2025-06-20 07:04,OUT-04,Morning,Pastry,1,5.37,Card
T503480,2025-06-20 07:04,OUT-03,Morning,Coffee,1,8.99,Cash
T503463,2025-06-20 07:06,OUT-03,Morning,Coffee,1,7.76,Card
T503458,2025-06-20 07:06,OUT-03,Morning,Coffee,1,6.22,PayNow
T501139,2025-06-20 07:06,OUT-01,Morning,Pastry,1,6.43,PayNow
T504401,2025-06-20 07:06,OUT-04,Morning,Coffee,1,6.97,Cash
T504394,2025-06-20 07:06,OUT-04,Morning,Food,1,13.41,Card
T504420,2025-06-20 07:07,OUT-04,Morning,Coffee,1,6.28,Wallet
T501199,2025-06-20 07:07,OUT-01,Morning,Coffee,1,6.77,Card
T501165,2025-06-20 07:08,OUT-01,Morning,Coffee,1,4.65,PayNow
T501204,2025-06-20 07:09,OUT-01,Morning,Pastry,1,5.02,PayNow
T501060,2025-06-20 07:10,OUT-01,Morning,Coffee,1,5.06,Card
T501202,2025-06-20 07:11,OUT-01,Morning,Pastry,1,4.53,Card
T501106,2025-06-20 07:11,OUT-01,Morning,Pastry,1,4.22,Cash
T503459,2025-06-20 07:11,OUT-03,Morning,Coffee,1,7.87,Card
T502150,2025-06-20 07:12,OUT-02,Morning,Coffee,1,6.08,Card
T501176,2025-06-20 07:13,OUT-01,Morning,Beans (retail),1,25.07,Card
T501066,2025-06-20 07:13,OUT-01,Morning,Beans (retail),1,27.09,Cash
T501079,2025-06-20 07:14,OUT-01,Morning,Pastry,1,4.02,PayNow
T504377,2025-06-20 07:16,OUT-04,Morning,Pastry,1,5.63,Cash
T501095,2025-06-20 07:16,OUT-01,Morning,Coffee,1,7.77,PayNow
T501102,2025-06-20 07:18,OUT-01,Morning,Coffee,1,5.39,PayNow
T502172,2025-06-20 07:18,OUT-02,Morning,Coffee,1,7.43,Cash
T504406,2025-06-20 07:19,OUT-04,Morning,Pastry,1,4.89,PayNow
T501109,2025-06-20 07:20,OUT-01,Morning,Coffee,1,5.07,Wallet
T503466,2025-06-20 07:20,OUT-03,Morning,Coffee,1,6.4,Card
T504370,2025-06-20 07:21,OUT-04,Morning,Coffee,1,7.22,Wallet
T502182,2025-06-20 07:21,OUT-02,Morning,Coffee,1,6.89,PayNow
T502125,2025-06-20 07:22,OUT-02,Morning,Pastry,1,3.08,Card
T502115,2025-06-20 07:22,OUT-02,Morning,Tea,1,6.61,Cash
T501091,2025-06-20 07:23,OUT-01,Morning,Pastry,1,5.15,Cash
T501077,2025-06-20 07:23,OUT-01,Morning,Coffee,1,7.6,PayNow
T501137,2025-06-20 07:24,OUT-01,Morning,Food,1,11.43,Card
T504378,2025-06-20 07:24,OUT-04,Morning,Coffee,1,8.69,Card
T504382,2025-06-20 07:25,OUT-04,Morning,Coffee,1,6.6,Card
T502144,2025-06-20 07:26,OUT-02,Morning,Pastry,1,5.24,PayNow
T502170,2025-06-20 07:27,OUT-02,Morning,Pastry,1,3.79,Cash
T501119,2025-06-20 07:27,OUT-01,Morning,Pastry,1,6.5,Wallet
T504381,2025-06-20 07:28,OUT-04,Morning,Coffee,1,7.39,Card
T503456,2025-06-20 07:28,OUT-03,Morning,Pastry,1,7.04,Cash
T504386,2025-06-20 07:28,OUT-04,Morning,Coffee,1,6.26,PayNow
T502145,2025-06-20 07:29,OUT-02,Morning,Tea,1,4.95,Card
T502167,2025-06-20 07:29,OUT-02,Morning,Pastry,1,5.03,PayNow
T501182,2025-06-20 07:30,OUT-01,Morning,Coffee,1,6.67,PayNow
T502177,2025-06-20 07:30,OUT-02,Morning,Pastry,1,5.55,PayNow
T503464,2025-06-20 07:31,OUT-03,Morning,Pastry,1,6.67,PayNow
T501170,2025-06-20 07:31,OUT-01,Morning,Coffee,1,6.85,PayNow
T501155,2025-06-20 07:31,OUT-01,Morning,Coffee,1,7.1,Card
T504400,2025-06-20 07:32,OUT-04,Morning,Coffee,1,7.23,Card
T503482,2025-06-20 07:32,OUT-03,Morning,Pastry,1,6.82,Wallet
T501161,2025-06-20 07:32,OUT-01,Morning,Coffee,1,4.99,PayNow
T501094,2025-06-20 07:33,OUT-01,Morning,Coffee,1,6.93,PayNow
T504385,2025-06-20 07:33,OUT-04,Morning,Pastry,1,4.51,Card
T504371,2025-06-20 07:34,OUT-04,Morning,Coffee,1,8.06,PayNow
T501051,2025-06-20 07:34,OUT-01,Morning,Pastry,1,4.4,PayNow
T503461,2025-06-20 07:34,OUT-03,Morning,Coffee,1,5.41,PayNow
T504414,2025-06-20 07:34,OUT-04,Morning,Pastry,1,7.12,PayNow
T504426,2025-06-20 07:34,OUT-04,Morning,Coffee,1,7.36,PayNow
T504368,2025-06-20 07:35,OUT-04,Morning,Coffee,1,6.13,PayNow
T504362,2025-06-20 07:36,OUT-04,Morning,Pastry,1,6.77,Cash
T501142,2025-06-20 07:36,OUT-01,Morning,Coffee,1,5.54,Card
T502135,2025-06-20 07:37,OUT-02,Morning,Pastry,1,5.95,Card
T503490,2025-06-20 07:39,OUT-03,Morning,Coffee,1,6.65,Card
T501070,2025-06-20 07:39,OUT-01,Morning,Tea,1,5.97,Cash
T504379,2025-06-20 07:40,OUT-04,Morning,Coffee,1,6.48,Wallet
T501185,2025-06-20 07:40,OUT-01,Morning,Coffee,1,5.31,Card
T501056,2025-06-20 07:40,OUT-01,Morning,Pastry,1,4.95,Card
T502175,2025-06-20 07:41,OUT-02,Morning,Coffee,1,5.98,Card
T502163,2025-06-20 07:42,OUT-02,Morning,Food,1,14.99,Card
T501083,2025-06-20 07:42,OUT-01,Morning,Coffee,1,6.22,Cash
T503474,2025-06-20 07:42,OUT-03,Morning,Coffee,1,5.88,Wallet
T501113,2025-06-20 07:43,OUT-01,Morning,Coffee,1,6.89,PayNow
T502131,2025-06-20 07:43,OUT-02,Morning,Tea,1,5.1,Card
T501126,2025-06-20 07:43,OUT-01,Morning,Tea,1,5.49,Card
T503483,2025-06-20 07:43,OUT-03,Morning,Pastry,1,5.28,PayNow
T501147,2025-06-20 07:44,OUT-01,Morning,Pastry,1,4.42,Wallet
T502139,2025-06-20 07:45,OUT-02,Morning,Pastry,1,5.0,Card
T501069,2025-06-20 07:46,OUT-01,Morning,Tea,1,5.41,Card
T501120,2025-06-20 07:46,OUT-01,Morning,Coffee,1,4.91,Wallet
T502162,2025-06-20 07:47,OUT-02,Morning,Pastry,1,4.33,PayNow
T501201,2025-06-20 07:50,OUT-01,Morning,Coffee,1,5.51,PayNow
T501179,2025-06-20 07:52,OUT-01,Morning,Coffee,1,6.41,PayNow
T503497,2025-06-20 07:53,OUT-03,Morning,Tea,1,5.27,PayNow
T502143,2025-06-20 07:53,OUT-02,Morning,Coffee,1,5.51,Wallet
T503481,2025-06-20 07:53,OUT-03,Morning,Tea,1,6.36,Card
T501093,2025-06-20 07:54,OUT-01,Morning,Coffee,1,5.63,PayNow
T503509,2025-06-20 07:54,OUT-03,Morning,Food,1,21.27,Cash
T501062,2025-06-20 07:55,OUT-01,Morning,Coffee,1,5.85,Card
T501086,2025-06-20 07:55,OUT-01,Morning,Pastry,1,7.27,Wallet
T503486,2025-06-20 07:56,OUT-03,Morning,Pastry,1,5.69,Cash
T502126,2025-06-20 07:57,OUT-02,Morning,Coffee,1,7.07,Card
T503495,2025-06-20 07:57,OUT-03,Morning,Pastry,1,6.68,Card
T504403,2025-06-20 07:58,OUT-04,Morning,Pastry,1,6.19,Card
T501087,2025-06-20 07:59,OUT-01,Morning,Coffee,1,5.35,Card
T504417,2025-06-20 07:59,OUT-04,Morning,Coffee,1,6.66,Card
T501160,2025-06-20 08:00,OUT-01,Morning,Pastry,1,5.37,Card
T502171,2025-06-20 08:01,OUT-02,Morning,Pastry,1,4.9,Wallet
T501180,2025-06-20 08:01,OUT-01,Morning,Coffee,1,6.86,PayNow
T502127,2025-06-20 08:03,OUT-02,Morning,Coffee,1,5.48,Card
T502119,2025-06-20 08:03,OUT-02,Morning,Coffee,1,5.54,Card
